﻿icd_code,cn_title
I70302,"未指定类型的四肢旁路移植物的未指定动脉粥样硬化，左腿"
I70303,"未指定类型的四肢旁路移植物、双侧腿的未指定动脉粥样硬化"
I70308,"未指定类型的肢体旁路移植物、其他肢体的未指定动脉粥样硬化"
I70309,"未指定类型的肢体旁路移植物的未指定动脉粥样硬化，未指定肢体"
I7031,"未指定类型的肢体旁路移植物伴间歇性跛行的动脉粥样硬化"
I70311,"四肢未指定类型的旁路移植物的动脉粥样硬化伴间歇性跛行，右腿"
I70312,"四肢未指定类型的旁路移植物的动脉粥样硬化伴间歇性跛行，左腿"
I70313,"四肢未指定类型的旁路移植物的动脉粥样硬化伴间歇性跛行，双侧腿部"
I70318,"未指定类型的肢体旁路移植物的动脉粥样硬化伴间歇性跛行，其他肢体"
I70319,"肢体旁路移植物类型不明的动脉粥样硬化伴间歇性跛行，不明肢体"
I7032,"四肢未指定类型的旁路移植物的动脉粥样硬化伴有静息痛"
I70321,"四肢未指定类型的旁路移植物的动脉粥样硬化伴有静息痛，右腿"
I70322,"四肢未指定类型的旁路移植物的动脉粥样硬化伴有静息痛，左腿"
I70323,"四肢未指定类型的旁路移植物动脉粥样硬化伴有静息痛，双侧腿部"
I70328,"四肢旁路移植物类型不明的动脉粥样硬化伴有静息痛，其他肢体"
I70329,"四肢旁路移植物类型不明的动脉粥样硬化伴有静息痛，不明肢体"
I7033,"右腿未指定类型的旁路移植物的动脉粥样硬化伴溃疡"
I70331,"右腿旁路移植物类型不明的动脉粥样硬化伴大腿溃疡"
I70332,"右腿旁路移植物类型不明的动脉粥样硬化伴小腿溃疡"
I70333,"右腿未指定类型的旁路移植物的动脉粥样硬化伴踝部溃疡"
I70334,"右腿未指定类型的旁路移植物的动脉粥样硬化伴足跟和中足溃疡"
I70335,"右腿未指定类型的旁路移植物的动脉粥样硬化伴足部其他部分溃疡"
I70338,"右腿未指定类型的旁路移植物的动脉粥样硬化伴小腿其他部分的溃疡"
I70339,"右腿旁路移植物类型不明的动脉粥样硬化伴不明部位溃疡"
I7034,"左腿旁路移植物类型不明的动脉粥样硬化伴溃疡"
I70341,"左腿旁路移植物类型不明的动脉粥样硬化伴大腿溃疡"
I70342,"左腿未指定类型的旁路移植物动脉粥样硬化伴小腿溃疡"
I70343,"左腿旁路移植物类型不明的动脉粥样硬化伴踝关节溃疡"
I70344,"左腿未指定类型的旁路移植物的动脉粥样硬化伴足跟和中足溃疡"
I70345,"左腿未指定类型的旁路移植物的动脉粥样硬化伴足部其他部分溃疡"
I70348,"左腿未指定类型的旁路移植物的动脉粥样硬化伴小腿其他部分的溃疡"
I70349,"左腿旁路移植物类型不明的动脉粥样硬化伴不明部位溃疡"
I7035,"其他肢体旁路移植物类型不明的动脉粥样硬化伴溃疡"
I7036,"伴有坏疽的肢体旁路移植物类型不明的动脉粥样硬化"
I70361,"未指定类型的肢体旁路移植物的动脉粥样硬化伴坏疽，右腿"
I70362,"四肢坏疽未指定类型的旁路移植物动脉粥样硬化，左腿"
I70363,"未指定类型的肢体旁路移植物的动脉粥样硬化，伴有坏疽，双侧腿部"
I70368,"伴有坏疽的肢体、其他肢体的未指定类型的旁路移植物的动脉粥样硬化"
I70369,"伴有坏疽的肢体旁路移植物类型不明的动脉粥样硬化，不明肢体"
I7039,"其他未指定类型的四肢旁路移植物的动脉粥样硬化"
I70391,"其他未指定类型的四肢旁路移植物的动脉粥样硬化，右腿"
I70392,"其他未指定类型的四肢旁路移植物的动脉粥样硬化，左腿"
I70393,"其他未指定类型的四肢旁路移植物、双侧腿的动脉粥样硬化"
I70398,"其他未指定类型的肢体旁路移植物、其他肢体的动脉粥样硬化"
I70399,"其他未指定类型的肢体旁路移植物的动脉粥样硬化，未指定的肢体"
I704,"四肢自体静脉旁路移植物动脉粥样硬化"
I7040,"四肢自体静脉旁路移植术的未指定动脉粥样硬化"
I70401,"未指定的四肢自体静脉旁路移植物动脉粥样硬化，右腿"
I70402,"未指定的四肢自体静脉旁路移植物动脉粥样硬化，左腿"
I70403,"未指定的自体静脉动脉粥样硬化四肢旁路移植物，双侧腿"
I70408,"未指明的自体静脉动脉粥样硬化四肢旁路移植物、其他肢体"
I70409,"未指明的自体静脉动脉粥样硬化四肢旁路移植物，未指明的肢体"
I7041,"四肢自体静脉旁路移植物动脉粥样硬化伴间歇性跛行"
I70411,"四肢自体静脉旁路移植物动脉粥样硬化伴间歇性跛行，右腿"
I70412,"四肢自体静脉旁路移植物动脉粥样硬化伴间歇性跛行，左腿"
I70413,"四肢自体静脉旁路移植物伴间歇性跛行、双侧腿部动脉粥样硬化"
I70418,"四肢自体静脉旁路移植术伴间歇性跛行的动脉粥样硬化，其他肢体"
I70419,"四肢自体静脉旁路移植术动脉粥样硬化伴间歇性跛行，肢体不明"
I7042,"四肢自体静脉旁路移植术动脉粥样硬化伴静息痛"
I70421,"四肢自体静脉旁路移植物动脉粥样硬化伴有静息痛，右腿"
I70422,"四肢自体静脉旁路移植物动脉粥样硬化伴有静息痛，左腿"
I70423,"四肢自体静脉旁路移植术动脉粥样硬化伴有静息痛，双侧腿部"
I70428,"四肢自体静脉旁路移植物动脉粥样硬化伴有静息痛，其他肢体"
I70429,"四肢自体静脉旁路移植术动脉粥样硬化伴有静息痛，未指明的肢体"
I7043,"右腿自体静脉旁路移植物动脉粥样硬化伴溃疡"
I70431,"右腿自体静脉旁路移植物动脉粥样硬化伴大腿溃疡"
I70432,"右腿自体静脉旁路移植物动脉粥样硬化伴小腿溃疡"
I70433,"右腿自体静脉旁路移植物动脉粥样硬化伴踝关节溃疡"
I70434,"右腿自体静脉旁路移植物动脉粥样硬化伴足跟和中足溃疡"
I70435,"右腿自体静脉旁路移植物动脉粥样硬化伴足部其他部分溃疡"
I70438,"右腿自体静脉旁路移植物动脉粥样硬化伴小腿其他部分溃疡"
I70439,"右腿自体静脉旁路移植物动脉粥样硬化伴未指定部位溃疡"
I7044,"左腿自体静脉旁路移植物动脉粥样硬化伴溃疡"
I70441,"左腿自体静脉旁路移植物动脉粥样硬化伴大腿溃疡"
I70442,"左腿自体静脉旁路移植物动脉粥样硬化伴小腿溃疡"
I70443,"左腿自体静脉旁路移植物动脉粥样硬化伴踝关节溃疡"
I70444,"左腿自体静脉旁路移植物动脉粥样硬化伴足跟和中足溃疡"
I70445,"左腿自体静脉旁路移植物动脉粥样硬化伴足部其他部分溃疡"
I70448,"左腿自体静脉旁路移植物动脉粥样硬化伴小腿其他部分溃疡"
I70449,"左腿自体静脉旁路移植物动脉粥样硬化伴未指定部位溃疡"
I7045,"其他肢体自体静脉旁路移植物动脉粥样硬化伴溃疡"
I7046,"伴有坏疽的四肢自体静脉旁路移植术动脉粥样硬化"
I70461,"肢体自体静脉旁路移植物动脉粥样硬化伴坏疽，右腿"
I70462,"伴有坏疽的四肢自体静脉旁路移植物动脉粥样硬化，左腿"
I70463,"四肢自体静脉旁路移植术动脉粥样硬化伴坏疽，双侧腿部"
I70468,"伴有坏疽的四肢自体静脉旁路移植物动脉粥样硬化，其他肢体"
I70469,"伴有坏疽的肢体自体静脉旁路移植物动脉粥样硬化，未指明的肢体"
I7049,"其他自体静脉动脉粥样硬化 四肢旁路移植物"
I70491,"其他自体静脉动脉粥样硬化 四肢旁路移植物，右腿"
I70492,"其他自体静脉动脉粥样硬化 四肢旁路移植物，左腿"
I70493,"其他自体静脉动脉粥样硬化 四肢旁路移植物，双侧腿部"
I70498,"其他自体静脉动脉粥样硬化 四肢旁路移植物、其他肢体"
I70499,"其他自体静脉动脉粥样硬化 四肢旁路移植物，未指明的肢体"
I705,"四肢非自体生物旁路移植物的动脉粥样硬化"
I7050,"四肢非自体生物旁路移植物的未指定动脉粥样硬化"
I70501,"四肢、右腿非自体生物旁路移植物的未指定动脉粥样硬化"
I70502,"四肢非自体生物旁路移植物的未指定动脉粥样硬化，左腿"
I70503,"四肢、双侧腿部非自体生物旁路移植物的未指定动脉粥样硬化"
I70508,"肢体、其他肢体非自体生物旁路移植物的未指定动脉粥样硬化"
I70509,"肢体非自体生物旁路移植物的未指定动脉粥样硬化，未指定的肢体"
I7051,"非自体生物旁路移植物的动脉粥样硬化 肢体间歇性跛行"
I70511,"肢体非自体生物旁路移植物动脉粥样硬化伴间歇性跛行，右腿"
I70512,"肢体非自体生物旁路移植物的动脉粥样硬化伴间歇性跛行，左腿"
I70513,"肢体非自体生物旁路移植物的动脉粥样硬化伴间歇性跛行，双侧腿部"
I70518,"肢体非自体生物旁路移植物的动脉粥样硬化伴间歇性跛行，其他肢体"
I70519,"肢体非自体生物旁路移植物的动脉粥样硬化伴间歇性跛行，未指明的肢体"
I7052,"伴有静息痛的肢体非自体生物旁路移植物动脉粥样硬化"
I70521,"四肢非自体生物旁路移植物动脉粥样硬化伴有静息痛，右腿"
I70522,"四肢非自体生物旁路移植物动脉粥样硬化伴有静息痛，左腿"
I70523,"四肢非自体生物旁路移植物动脉粥样硬化伴有静息痛，双侧腿部"
I70528,"四肢非自体生物旁路移植物的动脉粥样硬化伴有静息痛，其他肢体"
I70529,"四肢非自体生物旁路移植物的动脉粥样硬化伴有静息痛，未指明的肢体"
I7053,"右腿非自体生物旁路移植物的动脉粥样硬化伴溃疡"
I70531,"右腿非自体生物旁路移植物动脉粥样硬化伴大腿溃疡"
I70532,"右腿非自体生物旁路移植物动脉粥样硬化伴小腿溃疡"
I70533,"右腿非自体生物旁路移植物动脉粥样硬化伴踝关节溃疡"
I70534,"右腿非自体生物旁路移植物动脉粥样硬化伴足跟和中足溃疡"
I70535,"右腿非自体生物旁路移植物的动脉粥样硬化伴足部其他部分溃疡"
I70538,"右腿非自体生物旁路移植物的动脉粥样硬化伴小腿其他部分的溃疡"
I70539,"右腿非自体生物旁路移植物动脉粥样硬化伴不明部位溃疡"
I7054,"左腿非自体生物旁路移植物动脉粥样硬化伴溃疡"
I70541,"左腿非自体生物旁路移植物动脉粥样硬化伴大腿溃疡"
I70542,"左腿非自体生物旁路移植物动脉粥样硬化伴小腿溃疡"
I70543,"左腿非自体生物旁路移植物的动脉粥样硬化伴踝关节溃疡"
I70544,"左腿非自体生物旁路移植物动脉粥样硬化伴足跟和中足溃疡"
I70545,"左腿非自体生物旁路移植物的动脉粥样硬化伴足部其他部分溃疡"
I70548,"左腿非自体生物旁路移植物的动脉粥样硬化伴小腿其他部分的溃疡"
I70549,"左腿非自体生物旁路移植物动脉粥样硬化伴未指定部位溃疡"
I7055,"伴有溃疡的其他肢体非自体生物旁路移植物的动脉粥样硬化"
I7056,"伴有坏疽的四肢非自体生物旁路移植物的动脉粥样硬化"
I70561,"肢体非自体生物旁路移植物的动脉粥样硬化伴坏疽，右腿"
I70562,"四肢坏疽非自体生物旁路移植物动脉粥样硬化，左腿"
I70563,"四肢非自体生物旁路移植物的动脉粥样硬化伴坏疽，双侧腿部"
I70568,"伴有坏疽的肢体非自体生物旁路移植物的动脉粥样硬化，其他肢体"
I70569,"伴有坏疽的肢体非自体生物旁路移植物的动脉粥样硬化，未指明的肢体"
I7059,"四肢非自体生物旁路移植物的其他动脉粥样硬化"
I70591,"四肢、右腿非自体生物旁路移植物的其他动脉粥样硬化"
I70592,"四肢、左腿非自体生物旁路移植物的其他动脉粥样硬化"
I70593,"四肢、双侧腿非自体生物旁路移植物的其他动脉粥样硬化"
I70598,"肢体非自体生物旁路移植物的其他动脉粥样硬化，其他肢体"
I70599,"肢体非自体生物旁路移植物的其他动脉粥样硬化，未指定的肢体"
I706,"四肢非生物性旁路移植物的动脉粥样硬化"
I7060,"四肢非生物性旁路移植物的未指定动脉粥样硬化"
I70601,"四肢非生物性旁路移植物、右腿的未指定动脉粥样硬化"
I70602,"四肢非生物性旁路移植物、左腿的未指定动脉粥样硬化"
I70603,"四肢、双侧腿非生物性旁路移植物的未指定动脉粥样硬化"
I70608,"肢体、其他肢体非生物性旁路移植物的未指定动脉粥样硬化"
I70609,"肢体非生物性旁路移植物的未指定动脉粥样硬化，未指定肢体"
I7061,"伴有间歇性跛行的肢体非生物性旁路移植物动脉粥样硬化"
I70611,"肢体非生物性旁路移植物的动脉粥样硬化伴间歇性跛行，右腿"
I70612,"肢体非生物性旁路移植物动脉粥样硬化伴间歇性跛行，左腿"
I70613,"肢体非生物性旁路移植物动脉粥样硬化伴间歇性跛行，双侧腿部"
I70618,"肢体非生物性旁路移植物的动脉粥样硬化伴间歇性跛行，其他肢体"
I70619,"肢体非生物性旁路移植物的动脉粥样硬化伴间歇性跛行，未指明的肢体"
I7062,"四肢非生物性旁路移植物动脉粥样硬化伴静息痛"
I70621,"四肢非生物性旁路移植物动脉粥样硬化伴有静息痛，右腿"
I70622,"四肢非生物性旁路移植物动脉粥样硬化伴有静息痛，左腿"
I70623,"四肢非生物性旁路移植物动脉粥样硬化伴有静息痛，双侧腿部"
I70628,"肢体非生物性旁路移植物的动脉粥样硬化伴有静息痛，其他肢体"
I70629,"四肢非生物性旁路移植物的动脉粥样硬化伴有静息痛，未指明的肢体"
I7063,"右腿非生物性旁路移植物动脉粥样硬化伴溃疡"
I70631,"右腿非生物性旁路移植物动脉粥样硬化伴大腿溃疡"
I70632,"右腿非生物性旁路移植物动脉粥样硬化伴小腿溃疡"
I70633,"右腿非生物性旁路移植物的动脉粥样硬化伴踝关节溃疡"
I70634,"右腿非生物性旁路移植物动脉粥样硬化伴足跟和中足溃疡"
I70635,"右腿非生物性旁路移植物的动脉粥样硬化伴足部其他部分溃疡"
I70638,"右腿非生物性旁路移植物的动脉粥样硬化伴小腿其他部分的溃疡"
I70639,"右腿非生物性旁路移植物的动脉粥样硬化伴未指定部位的溃疡"
I7064,"伴有溃疡的左腿非生物性旁路移植物动脉粥样硬化"
I70641,"左腿非生物性旁路移植物动脉粥样硬化伴大腿溃疡"
I70642,"左腿非生物性旁路移植物动脉粥样硬化伴小腿溃疡"
I70643,"左腿非生物性旁路移植物动脉粥样硬化伴踝关节溃疡"
I70644,"左腿非生物性旁路移植物动脉粥样硬化伴足跟和中足溃疡"
I70645,"左腿非生物性旁路移植物的动脉粥样硬化伴足部其他部分溃疡"
I70648,"左腿非生物性旁路移植物的动脉粥样硬化伴小腿其他部分的溃疡"
I70649,"左腿非生物性旁路移植物动脉粥样硬化伴未指定部位溃疡"
I7065,"伴有溃疡的其他肢体非生物性旁路移植物的动脉粥样硬化"
I7066,"伴有坏疽的肢体非生物性旁路移植物的动脉粥样硬化"
I70661,"伴有坏疽的肢体非生物性旁路移植物动脉粥样硬化，右腿"
I70662,"伴有坏疽的四肢非生物性旁路移植物动脉粥样硬化，左腿"
I70663,"伴有坏疽的四肢非生物性旁路移植物动脉粥样硬化，双侧腿部"
I70668,"伴有坏疽的肢体非生物性旁路移植物的动脉粥样硬化，其他肢体"
I70669,"伴有坏疽的肢体非生物性旁路移植物动脉粥样硬化，未指明的肢体"
I7069,"肢体非生物性旁路移植物的其他动脉粥样硬化"
I70691,"肢体、右腿非生物性旁路移植物的其他动脉粥样硬化"
I70692,"四肢、左腿非生物性旁路移植物的其他动脉粥样硬化"
I70693,"四肢、双侧腿部非生物性旁路移植物的其他动脉粥样硬化"
I70698,"肢体非生物性旁路移植物的其他动脉粥样硬化，其他肢体"
I70699,"肢体非生物性旁路移植物的其他动脉粥样硬化，未指定的肢体"
I707,"肢体其他类型旁路移植物的动脉粥样硬化"
I7070,"肢体其他类型旁路移植物的未指定动脉粥样硬化"
I70701,"肢体其他类型旁路移植物的未指定动脉粥样硬化，右腿"
